sku,slug,model,category,parameter,value,unit,notes,url,updated
КОН-BX_5K1SERI-495,bx-5k1serial,BX 5K1SERIAL,Контроллеры BX-5x,Тип поддерживаемых модулей:,Все монохромные и двухцветные,,,http://onbon.ru/product/controllers-bx5/bx-5k1serial,2026-03-28 15:52:10
КОН-BX_5K2_SER-456,bx-5k2-serial,BX 5K2 SERIAL,Контроллеры BX-5x,Количество рядов и тип хаба:,4 разъема T12; 2 разъема T08,,,http://onbon.ru/product/controllers-bx5/bx-5k2-serial,2026-03-28 15:52:12
КОН-BX_5K2_SER-433,bx-5k2-serial,BX 5K2 SERIAL,Контроллеры BX-5x,Максимальная мощность:,"≤ 1,8 ВТ",W,,http://onbon.ru/product/controllers-bx5/bx-5k2-serial,2026-03-28 15:52:12
КОН-BX_5K2_SER-433,bx-5k2-serial,BX 5K2 SERIAL,Контроллеры BX-5x,Максимальная мощность:,≤2 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5k2-serial,2026-03-28 15:52:12
КОН-BX_5K2_SER-433,bx-5k2-serial,BX 5K2 SERIAL,Контроллеры BX-5x,Максимальная мощность:,≤ 1.8 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5k2-serial,2026-03-28 15:52:12
КОН-BX_5K2_SER-224,bx-5k2-serial,BX 5K2 SERIAL,Контроллеры BX-5x,Напряжение:,5V,V,3.5V~6V,http://onbon.ru/product/controllers-bx5/bx-5k2-serial,2026-03-28 15:52:12
КОН-BX_5K2_SER-224,bx-5k2-serial,BX 5K2 SERIAL,Контроллеры BX-5x,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/controllers-bx5/bx-5k2-serial,2026-03-28 15:52:12
КОН-BX_5K2_SER-232,bx-5k2-serial,BX 5K2 SERIAL,Контроллеры BX-5x,Память:,2 Mb,,,http://onbon.ru/product/controllers-bx5/bx-5k2-serial,2026-03-28 15:52:12
КОН-BX_5K2_SER-920,bx-5k2-serial,BX 5K2 SERIAL,Контроллеры BX-5x,Площадь управления:,Один цвет 2048*16 1536*32 1024*48 768*64 512*96 384*128 256*192 192*256; Два цвета 1536*16 768*32 512*48 384*64 256*96 192*128 128*192 96*256,,,http://onbon.ru/product/controllers-bx5/bx-5k2-serial,2026-03-28 15:52:12
КОН-BX_5K2_SER-920,bx-5k2-serial,BX 5K2 SERIAL,Контроллеры BX-5x,Площадь управления:,Один цвет 3200*32 2112*48 1600*64; Два цвета 1600*32 1056*48 800*64,,,http://onbon.ru/product/controllers-bx5/bx-5k2-serial,2026-03-28 15:52:12
КОН-BX_5K2_SER-920,bx-5k2-serial,BX 5K2 SERIAL,Контроллеры BX-5x,Площадь управления:,Один цвет 2048*16 1024*32 672*48 512*64; Два цвета 1024*16 512*32 336*48 256*64,,,http://onbon.ru/product/controllers-bx5/bx-5k2-serial,2026-03-28 15:52:12
КОН-BX_5K2_SER-920,bx-5k2-serial,BX 5K2 SERIAL,Контроллеры BX-5x,Площадь управления:,Один цвет 512*256,,,http://onbon.ru/product/controllers-bx5/bx-5k2-serial,2026-03-28 15:52:12
КОН-BX_5K2_SER-920,bx-5k2-serial,BX 5K2 SERIAL,Контроллеры BX-5x,Площадь управления:,Один цвет 640*16 320*32; Два цвета 320*16 160*32,,,http://onbon.ru/product/controllers-bx5/bx-5k2-serial,2026-03-28 15:52:12
КОН-BX_5K2_SER-558,bx-5k2-serial,BX 5K2 SERIAL,Контроллеры BX-5x,Поддержка датчиков:,"Температура, Температура и влажность, ИК",,,http://onbon.ru/product/controllers-bx5/bx-5k2-serial,2026-03-28 15:52:12
КОН-BX_5K2_SER-942,bx-5k2-serial,BX 5K2 SERIAL,Контроллеры BX-5x,Режим соединения:,RS232/RS485/GPRS/RF,,,http://onbon.ru/product/controllers-bx5/bx-5k2-serial,2026-03-28 15:52:12
КОН-BX_5K2_SER-942,bx-5k2-serial,BX 5K2 SERIAL,Контроллеры BX-5x,Режим соединения:,USB,,,http://onbon.ru/product/controllers-bx5/bx-5k2-serial,2026-03-28 15:52:12
КОН-BX_5K2_SER-942,bx-5k2-serial,BX 5K2 SERIAL,Контроллеры BX-5x,Режим соединения:,Ethernet,,,http://onbon.ru/product/controllers-bx5/bx-5k2-serial,2026-03-28 15:52:12
КОН-BX_5K2_SER-495,bx-5k2-serial,BX 5K2 SERIAL,Контроллеры BX-5x,Тип поддерживаемых модулей:,Все монохромные и двухцветные,,,http://onbon.ru/product/controllers-bx5/bx-5k2-serial,2026-03-28 15:52:12
КОН-BX_5M1_EU-456,bx-5m1-eu,BX 5M1 EU,Контроллеры BX-5x,Количество рядов и тип хаба:,4 разъема T12; 2 разъема T08,,,http://onbon.ru/product/controllers-bx5/bx-5m1-eu,2026-03-28 15:51:33
КОН-BX_5M1_EU-433,bx-5m1-eu,BX 5M1 EU,Контроллеры BX-5x,Максимальная мощность:,≤ 1.8 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5m1-eu,2026-03-28 15:51:33
КОН-BX_5M1_EU-433,bx-5m1-eu,BX 5M1 EU,Контроллеры BX-5x,Максимальная мощность:,≤1.8 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5m1-eu,2026-03-28 15:51:33
КОН-BX_5M1_EU-433,bx-5m1-eu,BX 5M1 EU,Контроллеры BX-5x,Максимальная мощность:,≤2.5 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5m1-eu,2026-03-28 15:51:33
КОН-BX_5M1_EU-433,bx-5m1-eu,BX 5M1 EU,Контроллеры BX-5x,Максимальная мощность:,≤2 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5m1-eu,2026-03-28 15:51:33
КОН-BX_5M1_EU-224,bx-5m1-eu,BX 5M1 EU,Контроллеры BX-5x,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/controllers-bx5/bx-5m1-eu,2026-03-28 15:51:33
КОН-BX_5M1_EU-232,bx-5m1-eu,BX 5M1 EU,Контроллеры BX-5x,Память:,2 Mb,,,http://onbon.ru/product/controllers-bx5/bx-5m1-eu,2026-03-28 15:51:33
КОН-BX_5M1_EU-232,bx-5m1-eu,BX 5M1 EU,Контроллеры BX-5x,Память:,4 Mb,,,http://onbon.ru/product/controllers-bx5/bx-5m1-eu,2026-03-28 15:51:33
КОН-BX_5M1_EU-920,bx-5m1-eu,BX 5M1 EU,Контроллеры BX-5x,Площадь управления:,Один цвет 2048*16 1024*32 672*48 512*64; Два цвета 1024*16 512*32 336*48 256*64,,,http://onbon.ru/product/controllers-bx5/bx-5m1-eu,2026-03-28 15:51:33
КОН-BX_5M1_EU-920,bx-5m1-eu,BX 5M1 EU,Контроллеры BX-5x,Площадь управления:,Один цвет 3200*16 3200*32 2688*48 2048*64; Два цвета 3200*16 2048*32 1344*48 1024*64,,,http://onbon.ru/product/controllers-bx5/bx-5m1-eu,2026-03-28 15:51:33
КОН-BX_5M1_EU-920,bx-5m1-eu,BX 5M1 EU,Контроллеры BX-5x,Площадь управления:,Один цвет 4096*128 2048*256; Два цвета 4096*128 2048*256,,,http://onbon.ru/product/controllers-bx5/bx-5m1-eu,2026-03-28 15:51:33
КОН-BX_5M1_EU-920,bx-5m1-eu,BX 5M1 EU,Контроллеры BX-5x,Площадь управления:,Один цвет 1024*16 512*32; Два цвета 512*16 256*32,,,http://onbon.ru/product/controllers-bx5/bx-5m1-eu,2026-03-28 15:51:33
КОН-BX_5M1_EU-920,bx-5m1-eu,BX 5M1 EU,Контроллеры BX-5x,Площадь управления:,Один цвет 512*256,,,http://onbon.ru/product/controllers-bx5/bx-5m1-eu,2026-03-28 15:51:33
КОН-BX_5M1_EU-558,bx-5m1-eu,BX 5M1 EU,Контроллеры BX-5x,Поддержка датчиков:,"Температура, Температура и влажность, ИК",,,http://onbon.ru/product/controllers-bx5/bx-5m1-eu,2026-03-28 15:51:33
КОН-BX_5M1_EU-942,bx-5m1-eu,BX 5M1 EU,Контроллеры BX-5x,Режим соединения:,Ethernet,,,http://onbon.ru/product/controllers-bx5/bx-5m1-eu,2026-03-28 15:51:33
КОН-BX_5M1_EU-942,bx-5m1-eu,BX 5M1 EU,Контроллеры BX-5x,Режим соединения:,"Ethernet, RS232/USB ближний",,,http://onbon.ru/product/controllers-bx5/bx-5m1-eu,2026-03-28 15:51:33
КОН-BX_5M1_EU-942,bx-5m1-eu,BX 5M1 EU,Контроллеры BX-5x,Режим соединения:,USB,,,http://onbon.ru/product/controllers-bx5/bx-5m1-eu,2026-03-28 15:51:33
КОН-BX_5M1_EU-495,bx-5m1-eu,BX 5M1 EU,Контроллеры BX-5x,Тип поддерживаемых модулей:,Все монохромные и двухцветные,,,http://onbon.ru/product/controllers-bx5/bx-5m1-eu,2026-03-28 15:51:33
КОН-BX_5M2_EU-456,bx-5m2-eu,BX 5M2 EU,Контроллеры BX-5x,Количество рядов и тип хаба:,4 разъема T12; 2 разъема T08,,,http://onbon.ru/product/controllers-bx5/bx-5m2-eu,2026-03-28 15:51:35
КОН-BX_5M2_EU-433,bx-5m2-eu,BX 5M2 EU,Контроллеры BX-5x,Максимальная мощность:,≤1.8 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5m2-eu,2026-03-28 15:51:35
КОН-BX_5M2_EU-433,bx-5m2-eu,BX 5M2 EU,Контроллеры BX-5x,Максимальная мощность:,≤2.5 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5m2-eu,2026-03-28 15:51:35
КОН-BX_5M2_EU-433,bx-5m2-eu,BX 5M2 EU,Контроллеры BX-5x,Максимальная мощность:,≤2 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5m2-eu,2026-03-28 15:51:35
КОН-BX_5M2_EU-224,bx-5m2-eu,BX 5M2 EU,Контроллеры BX-5x,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/controllers-bx5/bx-5m2-eu,2026-03-28 15:51:35
КОН-BX_5M2_EU-232,bx-5m2-eu,BX 5M2 EU,Контроллеры BX-5x,Память:,4 Mb,,,http://onbon.ru/product/controllers-bx5/bx-5m2-eu,2026-03-28 15:51:35
КОН-BX_5M2_EU-232,bx-5m2-eu,BX 5M2 EU,Контроллеры BX-5x,Память:,2 Mb,,,http://onbon.ru/product/controllers-bx5/bx-5m2-eu,2026-03-28 15:51:35
КОН-BX_5M2_EU-920,bx-5m2-eu,BX 5M2 EU,Контроллеры BX-5x,Площадь управления:,Один цвет 3200*16 3200*32 2688*48 2048*64; Два цвета 3200*16 2048*32 1344*48 1024*64,,,http://onbon.ru/product/controllers-bx5/bx-5m2-eu,2026-03-28 15:51:35
КОН-BX_5M2_EU-920,bx-5m2-eu,BX 5M2 EU,Контроллеры BX-5x,Площадь управления:,Один цвет 4096*128 2048*256; Два цвета 4096*128 2048*256,,,http://onbon.ru/product/controllers-bx5/bx-5m2-eu,2026-03-28 15:51:35
КОН-BX_5M2_EU-920,bx-5m2-eu,BX 5M2 EU,Контроллеры BX-5x,Площадь управления:,Один цвет 2048*16 1024*32 672*48 512*64; Два цвета 1024*16 512*32 336*48 256*64,,,http://onbon.ru/product/controllers-bx5/bx-5m2-eu,2026-03-28 15:51:35
КОН-BX_5M2_EU-920,bx-5m2-eu,BX 5M2 EU,Контроллеры BX-5x,Площадь управления:,Один цвет 2048*64 1024*128 672*192 512*256; Два цвета 1024*64 512*128 336*192 256*256,,,http://onbon.ru/product/controllers-bx5/bx-5m2-eu,2026-03-28 15:51:35
КОН-BX_5M2_EU-920,bx-5m2-eu,BX 5M2 EU,Контроллеры BX-5x,Площадь управления:,Один цвет 640*16 320*32; Два цвета 320*16 160*32,,,http://onbon.ru/product/controllers-bx5/bx-5m2-eu,2026-03-28 15:51:35
КОН-BX_5M2_EU-558,bx-5m2-eu,BX 5M2 EU,Контроллеры BX-5x,Поддержка датчиков:,"Температура, Температура и влажность, ИК",,,http://onbon.ru/product/controllers-bx5/bx-5m2-eu,2026-03-28 15:51:35
КОН-BX_5M2_EU-942,bx-5m2-eu,BX 5M2 EU,Контроллеры BX-5x,Режим соединения:,Ethernet,,,http://onbon.ru/product/controllers-bx5/bx-5m2-eu,2026-03-28 15:51:35
КОН-BX_5M2_EU-942,bx-5m2-eu,BX 5M2 EU,Контроллеры BX-5x,Режим соединения:,"Ethernet, RS232/USB ближний",,,http://onbon.ru/product/controllers-bx5/bx-5m2-eu,2026-03-28 15:51:35
КОН-BX_5M2_EU-942,bx-5m2-eu,BX 5M2 EU,Контроллеры BX-5x,Режим соединения:,USB,,,http://onbon.ru/product/controllers-bx5/bx-5m2-eu,2026-03-28 15:51:35
КОН-BX_5M2_EU-495,bx-5m2-eu,BX 5M2 EU,Контроллеры BX-5x,Тип поддерживаемых модулей:,Все монохромные и двухцветные,,,http://onbon.ru/product/controllers-bx5/bx-5m2-eu,2026-03-28 15:51:35
КОН-BX_5M3_EU-456,bx-5m3-eu,BX 5M3 EU,Контроллеры BX-5x,Количество рядов и тип хаба:,8 разъемов T12; 4 разъема T08,,,http://onbon.ru/product/controllers-bx5/bx-5m3-eu,2026-03-28 15:51:37
КОН-BX_5M3_EU-433,bx-5m3-eu,BX 5M3 EU,Контроллеры BX-5x,Максимальная мощность:,≤1.8 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5m3-eu,2026-03-28 15:51:37
КОН-BX_5M3_EU-433,bx-5m3-eu,BX 5M3 EU,Контроллеры BX-5x,Максимальная мощность:,≤2 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5m3-eu,2026-03-28 15:51:37
КОН-BX_5M3_EU-433,bx-5m3-eu,BX 5M3 EU,Контроллеры BX-5x,Максимальная мощность:,≤2.5 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5m3-eu,2026-03-28 15:51:37
КОН-BX_5M3_EU-224,bx-5m3-eu,BX 5M3 EU,Контроллеры BX-5x,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/controllers-bx5/bx-5m3-eu,2026-03-28 15:51:37
КОН-BX_5M3_EU-232,bx-5m3-eu,BX 5M3 EU,Контроллеры BX-5x,Память:,2 Mb,,,http://onbon.ru/product/controllers-bx5/bx-5m3-eu,2026-03-28 15:51:37
КОН-BX_5M3_EU-232,bx-5m3-eu,BX 5M3 EU,Контроллеры BX-5x,Память:,4 Mb,,,http://onbon.ru/product/controllers-bx5/bx-5m3-eu,2026-03-28 15:51:37
КОН-BX_5M3_EU-920,bx-5m3-eu,BX 5M3 EU,Контроллеры BX-5x,Площадь управления:,Один цвет 3200*32 2048*64 1344*96 1024*128; Два цвета 2048*32 1024*64 672*96 512*128,,,http://onbon.ru/product/controllers-bx5/bx-5m3-eu,2026-03-28 15:51:37
КОН-BX_5M3_EU-920,bx-5m3-eu,BX 5M3 EU,Контроллеры BX-5x,Площадь управления:,Один цвет 2048*64 1024*128 672*192 512*256; Два цвета 1024*64 512*128 336*192 256*256,,,http://onbon.ru/product/controllers-bx5/bx-5m3-eu,2026-03-28 15:51:37
КОН-BX_5M3_EU-920,bx-5m3-eu,BX 5M3 EU,Контроллеры BX-5x,Площадь управления:,Один цвет 2048*128 1344*192 1024*256; Два цвета 2048*128 1344*192 1024*256,,,http://onbon.ru/product/controllers-bx5/bx-5m3-eu,2026-03-28 15:51:37
КОН-BX_5M3_EU-920,bx-5m3-eu,BX 5M3 EU,Контроллеры BX-5x,Площадь управления:,Один цвет 3200*16 2048*32 1344*48 1024*64; Два цвета 1600*16 1024*32 672*48 512*64,,,http://onbon.ru/product/controllers-bx5/bx-5m3-eu,2026-03-28 15:51:37
КОН-BX_5M3_EU-558,bx-5m3-eu,BX 5M3 EU,Контроллеры BX-5x,Поддержка датчиков:,"Температура, Температура и влажность, ИК",,,http://onbon.ru/product/controllers-bx5/bx-5m3-eu,2026-03-28 15:51:37
КОН-BX_5M3_EU-942,bx-5m3-eu,BX 5M3 EU,Контроллеры BX-5x,Режим соединения:,Ethernet,,,http://onbon.ru/product/controllers-bx5/bx-5m3-eu,2026-03-28 15:51:37
КОН-BX_5M3_EU-942,bx-5m3-eu,BX 5M3 EU,Контроллеры BX-5x,Режим соединения:,USB,,,http://onbon.ru/product/controllers-bx5/bx-5m3-eu,2026-03-28 15:51:37
КОН-BX_5M3_EU-942,bx-5m3-eu,BX 5M3 EU,Контроллеры BX-5x,Режим соединения:,RS232/USB ближний беспроводной,,,http://onbon.ru/product/controllers-bx5/bx-5m3-eu,2026-03-28 15:51:37
КОН-BX_5M3_EU-495,bx-5m3-eu,BX 5M3 EU,Контроллеры BX-5x,Тип поддерживаемых модулей:,Все монохромные и двухцветные,,,http://onbon.ru/product/controllers-bx5/bx-5m3-eu,2026-03-28 15:51:37
КОН-BX_5M4_EU-456,bx-5m4-eu,BX 5M4 EU,Контроллеры BX-5x,Количество рядов и тип хаба:,8 разъемов T12; 4 разъема T08,,,http://onbon.ru/product/controllers-bx5/bx-5m4-eu,2026-03-28 15:51:40
КОН-BX_5M4_EU-433,bx-5m4-eu,BX 5M4 EU,Контроллеры BX-5x,Максимальная мощность:,≤1.8 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5m4-eu,2026-03-28 15:51:40
КОН-BX_5M4_EU-433,bx-5m4-eu,BX 5M4 EU,Контроллеры BX-5x,Максимальная мощность:,≤2 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5m4-eu,2026-03-28 15:51:40
КОН-BX_5M4_EU-433,bx-5m4-eu,BX 5M4 EU,Контроллеры BX-5x,Максимальная мощность:,≤2.5 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5m4-eu,2026-03-28 15:51:40
КОН-BX_5M4_EU-224,bx-5m4-eu,BX 5M4 EU,Контроллеры BX-5x,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/controllers-bx5/bx-5m4-eu,2026-03-28 15:51:40
КОН-BX_5M4_EU-232,bx-5m4-eu,BX 5M4 EU,Контроллеры BX-5x,Память:,2 Mb,,,http://onbon.ru/product/controllers-bx5/bx-5m4-eu,2026-03-28 15:51:40
КОН-BX_5M4_EU-232,bx-5m4-eu,BX 5M4 EU,Контроллеры BX-5x,Память:,4 Mb,,,http://onbon.ru/product/controllers-bx5/bx-5m4-eu,2026-03-28 15:51:40
КОН-BX_5M4_EU-920,bx-5m4-eu,BX 5M4 EU,Контроллеры BX-5x,Площадь управления:,Один цвет 2048*64 1024*128 672*192 512*256; Два цвета 1024*64 512*128 336*192 256*256,,,http://onbon.ru/product/controllers-bx5/bx-5m4-eu,2026-03-28 15:51:40
КОН-BX_5M4_EU-920,bx-5m4-eu,BX 5M4 EU,Контроллеры BX-5x,Площадь управления:,Один цвет 3200*32 2048*64 1344*96 1024*128; Два цвета 2048*32 1024*64 672*96 512*128,,,http://onbon.ru/product/controllers-bx5/bx-5m4-eu,2026-03-28 15:51:40
КОН-BX_5M4_EU-920,bx-5m4-eu,BX 5M4 EU,Контроллеры BX-5x,Площадь управления:,Один цвет 2048*128 1344*192 1024*256; Два цвета 2048*128 1344*192 1024*256,,,http://onbon.ru/product/controllers-bx5/bx-5m4-eu,2026-03-28 15:51:40
КОН-BX_5M4_EU-920,bx-5m4-eu,BX 5M4 EU,Контроллеры BX-5x,Площадь управления:,Один цвет 1024*16 512*32; Два цвета 512*16 256*32,,,http://onbon.ru/product/controllers-bx5/bx-5m4-eu,2026-03-28 15:51:40
КОН-BX_5M4_EU-558,bx-5m4-eu,BX 5M4 EU,Контроллеры BX-5x,Поддержка датчиков:,"Температура, Температура и влажность, ИК",,,http://onbon.ru/product/controllers-bx5/bx-5m4-eu,2026-03-28 15:51:40
КОН-BX_5M4_EU-942,bx-5m4-eu,BX 5M4 EU,Контроллеры BX-5x,Режим соединения:,Ethernet,,,http://onbon.ru/product/controllers-bx5/bx-5m4-eu,2026-03-28 15:51:40
КОН-BX_5M4_EU-942,bx-5m4-eu,BX 5M4 EU,Контроллеры BX-5x,Режим соединения:,USB,,,http://onbon.ru/product/controllers-bx5/bx-5m4-eu,2026-03-28 15:51:40
КОН-BX_5M4_EU-942,bx-5m4-eu,BX 5M4 EU,Контроллеры BX-5x,Режим соединения:,RS232/USB ближний беспроводной,,,http://onbon.ru/product/controllers-bx5/bx-5m4-eu,2026-03-28 15:51:40
КОН-BX_5M4_EU-495,bx-5m4-eu,BX 5M4 EU,Контроллеры BX-5x,Тип поддерживаемых модулей:,Все монохромные и двухцветные,,,http://onbon.ru/product/controllers-bx5/bx-5m4-eu,2026-03-28 15:51:40
КОН-BX_5MTEU-456,bx-5mteu,BX 5MTEU,Контроллеры BX-5x,Количество рядов и тип хаба:,4 разъема T12; 2 разъема T08,,,http://onbon.ru/product/controllers-bx5/bx-5mteu,2026-03-28 15:51:31
КОН-BX_5MTEU-433,bx-5mteu,BX 5MTEU,Контроллеры BX-5x,Максимальная мощность:,"≤ 0,6 Вт",W,,http://onbon.ru/product/controllers-bx5/bx-5mteu,2026-03-28 15:51:31
КОН-BX_5MTEU-433,bx-5mteu,BX 5MTEU,Контроллеры BX-5x,Максимальная мощность:,≤2 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5mteu,2026-03-28 15:51:31
КОН-BX_5MTEU-433,bx-5mteu,BX 5MTEU,Контроллеры BX-5x,Максимальная мощность:,≤ 1.8 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5mteu,2026-03-28 15:51:31
КОН-BX_5MTEU-433,bx-5mteu,BX 5MTEU,Контроллеры BX-5x,Максимальная мощность:,≤1.8 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5mteu,2026-03-28 15:51:31
КОН-BX_5MTEU-224,bx-5mteu,BX 5MTEU,Контроллеры BX-5x,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/controllers-bx5/bx-5mteu,2026-03-28 15:51:31
КОН-BX_5MTEU-232,bx-5mteu,BX 5MTEU,Контроллеры BX-5x,Память:,2 Mb,,,http://onbon.ru/product/controllers-bx5/bx-5mteu,2026-03-28 15:51:31
КОН-BX_5MTEU-920,bx-5mteu,BX 5MTEU,Контроллеры BX-5x,Площадь управления:,Один цвет 1024*16 512*32; Два цвета 512*16 256*32,,,http://onbon.ru/product/controllers-bx5/bx-5mteu,2026-03-28 15:51:31
КОН-BX_5MTEU-920,bx-5mteu,BX 5MTEU,Контроллеры BX-5x,Площадь управления:,Один цвет 3200*32 2112*48 1600*64; Два цвета 1600*32 1056*48 800*64,,,http://onbon.ru/product/controllers-bx5/bx-5mteu,2026-03-28 15:51:31
КОН-BX_5MTEU-920,bx-5mteu,BX 5MTEU,Контроллеры BX-5x,Площадь управления:,Один цвет 2048*16 1024*32 672*48 512*64; Два цвета 1024*16 512*32 336*48 256*64,,,http://onbon.ru/product/controllers-bx5/bx-5mteu,2026-03-28 15:51:31
КОН-BX_5MTEU-920,bx-5mteu,BX 5MTEU,Контроллеры BX-5x,Площадь управления:,Один цвет 3200*32 2048*64 1344*96 1024*128; Два цвета 2048*32 1024*64 672*96 512*128,,,http://onbon.ru/product/controllers-bx5/bx-5mteu,2026-03-28 15:51:31
КОН-BX_5MTEU-558,bx-5mteu,BX 5MTEU,Контроллеры BX-5x,Поддержка датчиков:,"Температура, Температура и влажность, ИК",,,http://onbon.ru/product/controllers-bx5/bx-5mteu,2026-03-28 15:51:31
КОН-BX_5MTEU-942,bx-5mteu,BX 5MTEU,Контроллеры BX-5x,Режим соединения:,"Ethernet, USB",,,http://onbon.ru/product/controllers-bx5/bx-5mteu,2026-03-28 15:51:31
КОН-BX_5MTEU-942,bx-5mteu,BX 5MTEU,Контроллеры BX-5x,Режим соединения:,USB,,,http://onbon.ru/product/controllers-bx5/bx-5mteu,2026-03-28 15:51:31
КОН-BX_5MTEU-942,bx-5mteu,BX 5MTEU,Контроллеры BX-5x,Режим соединения:,Ethernet,,,http://onbon.ru/product/controllers-bx5/bx-5mteu,2026-03-28 15:51:31
КОН-BX_5MTEU-495,bx-5mteu,BX 5MTEU,Контроллеры BX-5x,Тип поддерживаемых модулей:,Все монохромные и двухцветные,,,http://onbon.ru/product/controllers-bx5/bx-5mteu,2026-03-28 15:51:31
КОН-BX_5U_US-456,bx-5u-us,BX 5U US,Контроллеры BX-5x,Количество рядов и тип хаба:,4 разъема T12; 2 разъема T08,,,http://onbon.ru/product/controllers-bx5/bx-5u-us,2026-03-28 15:51:57
КОН-BX_5U_US-433,bx-5u-us,BX 5U US,Контроллеры BX-5x,Максимальная мощность:,≤2 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5u-us,2026-03-28 15:51:57
КОН-BX_5U_US-433,bx-5u-us,BX 5U US,Контроллеры BX-5x,Максимальная мощность:,≤1.8 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5u-us,2026-03-28 15:51:57
КОН-BX_5U_US-433,bx-5u-us,BX 5U US,Контроллеры BX-5x,Максимальная мощность:,≤ 1.8 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5u-us,2026-03-28 15:51:57
КОН-BX_5U_US-224,bx-5u-us,BX 5U US,Контроллеры BX-5x,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/controllers-bx5/bx-5u-us,2026-03-28 15:51:57
КОН-BX_5U_US-232,bx-5u-us,BX 5U US,Контроллеры BX-5x,Память:,2 Mb,,,http://onbon.ru/product/controllers-bx5/bx-5u-us,2026-03-28 15:51:57
КОН-BX_5U_US-920,bx-5u-us,BX 5U US,Контроллеры BX-5x,Площадь управления:,Один цвет 512*256,,,http://onbon.ru/product/controllers-bx5/bx-5u-us,2026-03-28 15:51:57
КОН-BX_5U_US-920,bx-5u-us,BX 5U US,Контроллеры BX-5x,Площадь управления:,Один цвет 3200*32 2048*64 1344*96 1024*128; Два цвета 2048*32 1024*64 672*96 512*128,,,http://onbon.ru/product/controllers-bx5/bx-5u-us,2026-03-28 15:51:57
КОН-BX_5U_US-920,bx-5u-us,BX 5U US,Контроллеры BX-5x,Площадь управления:,Один цвет 1024*16 512*32; Два цвета 512*16 256*32,,,http://onbon.ru/product/controllers-bx5/bx-5u-us,2026-03-28 15:51:57
КОН-BX_5U_US-920,bx-5u-us,BX 5U US,Контроллеры BX-5x,Площадь управления:,Один цвет 2048*16 1024*32 672*48 512*64; Два цвета 1024*16 512*32 336*48 256*64,,,http://onbon.ru/product/controllers-bx5/bx-5u-us,2026-03-28 15:51:57
КОН-BX_5U_US-920,bx-5u-us,BX 5U US,Контроллеры BX-5x,Площадь управления:,Один цвет 2048*64 1024*128 672*192 512*256; Два цвета 1024*64 512*128 336*192 256*256,,,http://onbon.ru/product/controllers-bx5/bx-5u-us,2026-03-28 15:51:57
КОН-BX_5U_US-558,bx-5u-us,BX 5U US,Контроллеры BX-5x,Поддержка датчиков:,"Температура, Температура и влажность, ИК",,,http://onbon.ru/product/controllers-bx5/bx-5u-us,2026-03-28 15:51:57
КОН-BX_5U_US-942,bx-5u-us,BX 5U US,Контроллеры BX-5x,Режим соединения:,USB,,,http://onbon.ru/product/controllers-bx5/bx-5u-us,2026-03-28 15:51:57
КОН-BX_5U_US-942,bx-5u-us,BX 5U US,Контроллеры BX-5x,Режим соединения:,Ethernet,,,http://onbon.ru/product/controllers-bx5/bx-5u-us,2026-03-28 15:51:57
КОН-BX_5U_US-495,bx-5u-us,BX 5U US,Контроллеры BX-5x,Тип поддерживаемых модулей:,Все монохромные и двухцветные,,,http://onbon.ru/product/controllers-bx5/bx-5u-us,2026-03-28 15:51:57
КОН-BX_5U0-456,bx-5u0,BX 5U0,Контроллеры BX-5x,Количество рядов и тип хаба:,4 разъема T12; 2 разъема T08,,,http://onbon.ru/product/controllers-bx5/bx-5u0,2026-03-28 15:51:46
КОН-BX_5U0-456,bx-5u0,BX 5U0,Контроллеры BX-5x,Количество рядов и тип хаба:,8 разъемов T12; 4 разъема T08,,,http://onbon.ru/product/controllers-bx5/bx-5u0,2026-03-28 15:51:46
